	Country Pair	Country	betweenness	domain	hashtag	entertainment	politics	sports	promotion	Other Country	alpha2	alpha3	country	language	total_pop_2018	Other Country_other	alpha2_other	alpha3_other	language_other	total_pop_2018_other	num_migrants_c1_c2	num_migrants_c2_c1	num_migrants_dest_c1	num_migrants_dest_c2	num_migrants_source_c1	num_migrants_source_c2	percent_migrants_source_c1	percent_migrants_source_c2	percent_migrants_dest_c1	percent_migrants_dest_c2	percent_c2_migrants_from_c1	percent_c1_migrants_from_c2	population_difference	population_ratio	contiguous	historically_same_country	distance	tradeflow_country_to_other	tradeflow_other_to_country	timezone	timezone_other	pop	pop_other	iso3_o	iso3_d	gdp_o	gdp_d	gdpcap_o	gdpcap_d	eu_o	eu_d	rta	num_conflicts_c1_to_c2	num_conflicts_c2_to_c1	percent_conflicts_c1_to_c2	percent_conflicts_c2_to_c1	linguistic_closeness	linguistic_distance	log_trade_c1_c2	log_trade_c2_c1	log_pop_o	log_pop_d	log_gdp_o	log_gdp_d	log_gdpcap_o	log_gdpcap_d	time_difference_c2_c1	log_dist	Estimate	Std. Error	P-value	Robust Std. Error	Robust P-value	Treated_Outcome0	Treated_Outcome1	Untreated_Outcome0	Untreated_Outcome1	Treated
46	DE_GB	GB	0.0392864260475555	3.70101818652558	1.9511703817218	2.76159421619247	2.34208326459154	1.3779360711676	2.85281040126515	DE	GB	GBR	GB	en	66460344.0	DE	DE	DEU	de	82905782.0	107005.0	299000.0	9063422.0	12035240.0	4820072.0	4142199.0	0.0725255349265119	0.0499627275694715	0.1363733838031292	0.1451676796197399	0.0088909735077987	0.0329897471396565	-16445438.0	0.8016370197195655	0	0	495.36328125	45875060.0	86449476.0	0.0	1.0	66834.40400000001	83132.797	GBR	DEU	2829108219.166	3861123558.039	42.33	46.445	1.0	1.0	1.0	85.0	56.0	0.0320271288620949	0.041146216017634	3	0	17.641432172240062	18.27507070876809	11.10997325688246	11.328194572055592	21.76322738203932	22.07422405528057	3.745496054532832	3.838268816839484	1.0	6.205291394909815	3.70101818652558	0.0325990572486249	0.0	0.0471751646612585	2.3429944076142902e-169	48213	1038	2312368	3566	49251
47	AT_IE	IE	0.0002740790763997	2.08678517122633	1.50737692874377	2.29931565952993	1.45024826413884	1.81162279573952		AT	IE	IRL	IE	en	4867316.0	AT	AT	AUT	de	8840521.0	1151.0	843.0	836534.0	1593398.0	770861.0	510455.0	0.1583749647649752	0.0577403752561642	0.1718676165673237	0.1802380199085551	0.0007223556198765	0.0010077295124884	-3973205.0	0.5505689087781138	0	0	1681.99572753906	545838.547	362470.7185	1.0	1.0	4941.444	8877.067	IRL	AUT	388698711.3480001	445075391.688	78.661	50.138000000000005	1.0	1.0	1.0	0.0	0.0	0.0	0.0	3	0	13.210078509533542	12.80069897346254	8.505412875160706	9.091226488634744	19.778315080530103	19.913754245304244	4.365147479864629	3.914779203621863	0.0	7.427736300422093	2.08678517122633	0.251685434302435	0.0034697228857694	0.313942447121568	0.0191199891457278	1107	14	115715	202	1121
48	DE_IE	IE	0.149457295116599	2.98312340281652	1.54379012839607	2.27113749843316	1.66849606170723	1.74861795637117		DE	IE	IRL	IE	en	4867316.0	DE	DE	DEU	de	82905782.0	14000.0	15452.0	836534.0	12035240.0	770861.0	4142199.0	0.1583749647649752	0.0499627275694715	0.1718676165673237	0.1451676796197399	0.0011632505874415	0.0184714548362648	-78038466.0	0.0587090053622556	0	0	920.869262695312	16774502.0	8584831.0	1.0	1.0	4941.444	83132.797	IRL	DEU	388698711.3480001	3861123558.039	78.661	46.445	1.0	1.0	1.0	5.0	6.0	0.0333333333333333	0.0044085231447465	3	0	16.635370553347073	15.96550736662199	8.505412875160706	11.328194572055592	19.778315080530103	22.07422405528057	4.365147479864629	3.838268816839484	0.0	6.825318074708355	2.98312340281652	0.175837679144986	5.12364238748988e-10	0.221038418147923	7.62573039941198e-07	1833	34	115410	184	1867
49	AZ_GB	GB	0.018284156843069	3.48866118837852	3.34546575967094	5.85132465480097	2.75478925206471	2.76589240488084	3.69906173908371	AZ	GB	GBR	GB	en	66460344.0	AZ	AZ	AZE	tr	9939771.0	0.0	2562.0	9063422.0	501195.0	4820072.0	1215260.0	0.0725255349265119	0.1222623740526819	0.1363733838031292	0.0504231938542648	0.0	0.0002826746895377	56520573.0	6.686305348483381	0	0	3980.44921875	1361133.1955	313688.453	0.0	4.0	66834.40400000001	10023.318	GBR	AZE	2829108219.166	48047647.05899999	42.33	4.794	1.0	0.0	0.0	2.0	2.0	0.0007535795026375	0.0136986301369863	0	3	14.123828142752467	12.656155584448063	11.10997325688246	9.21266945754941	21.76322738203932	17.68770372358636	3.745496054532832	1.5673651360121923	4.0	8.289149960941916	3.48866118837852	0.16527571275261	4.02582762890477e-14	0.24417636356291	3.0997848893946e-07	7359	25	2353604	709	7384
50	GB_TR	GB	0.254134540717579	4.8823412156871	3.70198922341232	6.10512024771587	3.58661873822628	2.44626010647276	4.14769264420597	TR	GB	GBR	GB	en	66460344.0	TR	TR	TUR	tr	82319724.0	32140.0	87000.0	9063422.0	4997549.0	4820072.0	3037921.0	0.0725255349265119	0.0369039259655438	0.1363733838031292	0.0607090106375964	0.0064311525509804	0.0095990234152177	-15859380.0	0.8073441062557498	0	0	2501.8857421875	6028851.5	11413989.0	0.0	3.0	66834.40400000001	83429.61099999999	GBR	TUR	2829108219.166	761425499.358	42.33	9.127	1.0	0.0	1.0	42.0	35.0	0.015825169555388	0.0101390498261877	0	3	15.61206708621779	16.25035026634957	11.10997325688246	11.331758573293856	21.76322738203932	20.45070289144645	3.745496054532832	2.2112370535347403	3.0	7.824800023392379	4.8823412156871	0.117504934788634	1.6998345774038299e-41	0.160757374075954	5.9943790670727e-23	10283	60	2351154	674	10343
51	BG_GB	GB	0.143979533500025	14.8818579993177	5.48949117871127	7.40966461866234				BG	GB	GBR	GB	en	66460344.0	BG	BG	BGR	bg	7025037.0	8025.0	71000.0	9063422.0	151908.0	4820072.0	1475224.0	0.0725255349265119	0.2099951929078807	0.1363733838031292	0.0216238007002667	0.052828027490323	0.0078336857756375	59435307.0	9.460497361081517	0	0	2019.3408203125	497061.203	763189.875	0.0	2.0	66834.40400000001	6975.761	GBR	BGR	2829108219.166	68558815.112	42.33	9.828	1.0	1.0	1.0	0.0	3.0	0.0	0.0245901639344262	1	2	13.116468442366276	13.54526213251878	11.10997325688246	8.850196704680817	21.76322738203932	18.04320254960737	3.745496054532832	2.2852354546589324	2.0	7.610526410561176	14.8818579993177	1.10897594974178	0.0148997901632909	0.835648879900075	0.001232746316272	356	2	2361252	110	358
52	BY_GB	GB	0.148535848050605	30.6280654386301	3.66042615153363	2.39308048909769	6.51020849116694	7.80072051156414	0.669560760862801	BY	GB	GBR	GB	en	66460344.0	BY	BY	BLR	ru	9483499.0	459.0	6052.0	9063422.0	1088467.0	4820072.0	1646080.0	0.0725255349265119	0.1735730662279818	0.1363733838031292	0.1147748315257902	0.0004216939971537	0.0006677389621712	56976845.0	7.007998208256256	0	0	1873.07238769531	232294.328	1199320.703	0.0	3.0	66834.40400000001	9466.856	GBR	BLR	2829108219.166	63080457.023	42.33	6.662999999999999	1.0	0.0	0.0	18.0	7.0	0.0067822155237377	0.0292887029288702	1	2	12.355760501757867	13.997265873640648	11.10997325688246	9.15555213528119	21.76322738203932	17.95992156516603	3.745496054532832	1.8965698335804	3.0	7.535335349692635	30.6280654386301	0.126039049982395	2.7075503476909e-162	0.189496104799788	6.82763958791503e-73	2164	58	2359028	448	2222
53	GB_RU	GB	0.516224051121695	23.7757380345157	3.31308947314109	2.3812392214864	5.05720157603994	6.66789422756323	1.26239492783033	RU	GB	GBR	GB	en	66460344.0	RU	RU	RUS	ru	144477859.0	1742.0	41000.0	9063422.0	11651435.0	4820072.0	10961164.0	0.0725255349265119	0.0758674310089271	0.1363733838031292	0.0806451250083931	0.000149509481021	0.0045236777014244	-78017515.0	0.4600036604916743	0	0	2510.88037109375	3696573.625	13682404.0	0.0	3.0	66834.40400000001	144373.535	GBR	RUS	2829108219.166	1699876578.871	42.33	11.774	1.0	0.0	0.0	579.0	350.0	0.2181612660135644	0.0743889479277364	1	2	15.12291690127046	16.431621185713947	11.10997325688246	11.880159213020566	21.76322738203932	21.253821484708908	3.745496054532832	2.465893710606069	3.0	7.828388716084698	23.7757380345157	0.110195602897948	8.452969163355421e-182	0.159822546311766	1.77089609457987e-87	3912	83	2357447	427	3995
54	CZ_GB	GB	0.0406263407206466	14.3946401335354	1.31224144372839	1.59946150084537	1.7714050344506	1.12432552163	1.02454962784288	CZ	GB	GBR	GB	en	66460344.0	CZ	CZ	CZE	cs	10629928.0	9200.0	40000.0	9063422.0	752735.0	4820072.0	484685.0	0.0725255349265119	0.0455962636811839	0.1363733838031292	0.0708128032475855	0.0122220967538376	0.0044133440989507	55830416.0	6.252191360091997	0	0	1036.98803710938	3333245.25	8365470.5	0.0	1.0	66834.40400000001	10669.709	GBR	CZE	2829108219.166	250680504.53	42.33	23.495	1.0	1.0	1.0	0.0	3.0	0.0	0.0100671140939597	1	2	15.019456936941063	15.939623137085496	11.10997325688246	9.27516407119662	21.76322738203932	19.33968979596433	3.745496054532832	3.1567876325547792	1.0	6.944075672106458	14.3946401335354	0.218507998578795	2.93568928036015e-34	0.25343723796088	6.78656050532472e-26	3232	21	2358238	485	3253
55	DK_GB	GB	0.019225455285129	4.82743541014103	2.11670781027537	2.3356439384873	3.70188534570042	2.26055098941597	0.965656017790984	DK	GB	GBR	GB	en	66460344.0	DK	DK	DNK	da	5793636.0	13429.0	24000.0	9063422.0	557573.0	4820072.0	259282.0	0.0725255349265119	0.0447528978347966	0.1363733838031292	0.0962388731359719	0.0240847386799576	0.0026480064593704	60666708.0	11.471266748549615	0	0	959.593627929688	3518321.375	7616261.5	0.0	1.0	66834.40400000001	5818.553000000001	GBR	DNK	2829108219.166	350104327.65900004	42.33	60.17	1.0	1.0	1.0	6.0	0.0	0.0022607385079125	0.0	2	1	15.073494551727574	15.845796190473129	11.10997325688246	8.668806884383505	21.76322738203932	19.67374174705672	3.745496054532832	4.09717388923226	1.0	6.866509890603442	4.82743541014103	0.0986273905528138	2.35752131086635e-57	0.145076820080295	1.95968442390664e-27	12549	103	2348182	997	12652
