	Country Pair	Country	betweenness	domain	hashtag	entertainment	politics	sports	promotion	Other Country	alpha2	alpha3	country	language	total_pop_2018	Other Country_other	alpha2_other	alpha3_other	language_other	total_pop_2018_other	num_migrants_c1_c2	num_migrants_c2_c1	num_migrants_dest_c1	num_migrants_dest_c2	num_migrants_source_c1	num_migrants_source_c2	percent_migrants_source_c1	percent_migrants_source_c2	percent_migrants_dest_c1	percent_migrants_dest_c2	percent_c2_migrants_from_c1	percent_c1_migrants_from_c2	population_difference	population_ratio	contiguous	historically_same_country	distance	tradeflow_country_to_other	tradeflow_other_to_country	timezone	timezone_other	pop	pop_other	iso3_o	iso3_d	gdp_o	gdp_d	gdpcap_o	gdpcap_d	eu_o	eu_d	rta	num_conflicts_c1_to_c2	num_conflicts_c2_to_c1	percent_conflicts_c1_to_c2	percent_conflicts_c2_to_c1	linguistic_closeness	linguistic_distance	log_trade_c1_c2	log_trade_c2_c1	log_pop_o	log_pop_d	log_gdp_o	log_gdp_d	log_gdpcap_o	log_gdpcap_d	time_difference_c2_c1	log_dist	Estimate	Std. Error	P-value	Robust Std. Error	Robust P-value	Treated_Outcome0	Treated_Outcome1	Untreated_Outcome0	Untreated_Outcome1	Treated
85	GB_HU	GB	0.0073639894644793	1.06752165600474	1.65532354443949	2.85030763974565	2.48709072130813		0.95798541703895	HU	GB	GBR	GB	en	66460344.0	HU	HU	HUN	hu	9775564.0	9387.0	100000.0	9063422.0	476484.0	4820072.0	705169.0	0.0725255349265119	0.0721358890392411	0.1363733838031292	0.048742353893852	0.0197005565769259	0.0110333602473767	56684780.0	6.798619905715926	0	0	1453.66613769531	1858741.375	3948704.25	0.0	1.0	66834.40400000001	9769.949	GBR	HUN	2829108219.166	163469042.868	42.33	16.732	1.0	1.0	1.0	3.0	0.0	0.0011303692539562	0.0	0	3	14.435410136530535	15.188898045086397	11.10997325688246	9.187066524961793	21.76322738203932	18.912134190117573	3.745496054532832	2.817323053579952	1.0	7.281844015286934	1.65532354443949	0.139791742683915	0.0003117533028969	0.148068358546565	0.0006645308243989	3072	57	2345195	13504	3129
86	HU_IE	IE	0.0702593247196636	1.51988397772533	1.95790651162086	3.10731764110931	2.3139147504962e-05	2.5926511813401e-05	4.58146033951099	HU	IE	IRL	IE	en	4867316.0	HU	HU	HUN	hu	9775564.0	1370.0	8825.0	836534.0	476484.0	770861.0	705169.0	0.1583749647649752	0.0721358890392411	0.1718676165673237	0.048742353893852	0.0028752277096397	0.0105494815512579	-4908248.0	0.4979064123563612	0	0	1895.99548339844	480325.0785	276777.391	1.0	1.0	4941.444	9769.949	IRL	HUN	388698711.3480001	163469042.868	78.661	16.732	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	3	13.082218400530898	12.53096881947637	8.505412875160706	9.187066524961793	19.778315080530103	18.912134190117573	4.365147479864629	2.817323053579952	0.0	7.547499300638311	1.95790651162086	0.591151205961671	0.255726733212794	0.625275771423055	0.28258648054119	142	3	116104	762	145
87	GB_IL	GB	0.190812609415914	6.26018231689743	5.61745817191908	20.7163434491581	8.85307397761446			IL	GB	GBR	GB	en	66460344.0	IL	IL	ISR	iw	8882800.0	23990.0	16000.0	9063422.0	1346232.0	4820072.0	356070.0	0.0725255349265119	0.0400853334534155	0.1363733838031292	0.151554915116855	0.0178201082725711	0.0017653376395802	57577544.0	7.481913810960508	0	0	3561.05908203125	3063644.375	3255934.625	0.0	2.0	66834.40400000001	9053.3	GBR	ISR	2829108219.166	394652210.296	42.33	43.592	1.0	0.0	1.0	43.0	52.0	0.0162019593067068	0.0279119699409554	0	3	14.935115737505964	14.995989927586043	11.10997325688246	9.11088461111262	21.76322738203932	19.79351545475168	3.745496054532832	3.774873647280797	2.0	8.177813274555826	5.61745817191908	0.114405605937563	2.02496643080709e-51	0.1301125167737	3.71824370292238e-40	1536	82	2354848	5237	1618
88	GB_IS	GB	0.0490577120664075	7.38050590677852	2.31003947966726	2.1792343429585	2.2334469971793e-05	3.57984043183925	1.95667777610325	IS	GB	GBR	GB	en	66460344.0	IS	IS	ISL	is	352721.0	1424.0	1823.0	9063422.0	41050.0	4820072.0	39876.0	0.0725255349265119	0.1130525259340952	0.1363733838031292	0.1163809356403503	0.0346894031668696	0.0002011381573096	66107623.0	188.42185183190117	0	0	1891.85925292969	400522.547	557863.7185	0.0	0.0	66834.40400000001	361.3130000000001	GBR	ISL	2829108219.166	24188038.474	42.33	66.945	1.0	0.0	1.0	2.0	0.0	0.0007535795026375	0.0	2	1	12.900525341034516	13.231869979455084	11.10997325688246	5.889744618685364	21.76322738203932	17.001368790997425	3.745496054532832	4.203871386749343	0.0	7.545315356215576	2.31003947966726	0.133779087681235	3.88611574726071e-10	0.146654239413762	1.13571067648185e-08	2561	60	2349125	9949	2621
89	GB_IT	GB	0.0955483878565471	2.18542171974436	1.66560360040164	2.55069810081745	2.17959236081084	1.36595685642544	1.76010461790582	IT	GB	GBR	GB	en	66460344.0	IT	IT	ITA	it	60421760.0	62538.0	220000.0	9063422.0	5906811.0	4820072.0	3236664.0	0.0725255349265119	0.0535678537003887	0.1363733838031292	0.0977596647300575	0.0105874388058124	0.0242733925442288	6038584.0	1.0999405512186338	0	0	1438.42517089844	12334962.5	26600032.0	0.0	1.0	66834.40400000001	60297.398	GBR	ITA	2829108219.166	2003576145.498	42.33	33.228	1.0	1.0	1.0	6.0	14.0	0.0022607385079125	0.0240963855421686	1	2	16.327948267811262	17.096422976758724	11.10997325688246	11.007044230872143	21.76322738203932	21.418199493556337	3.745496054532832	3.5033928939768253	1.0	7.2713041627984225	1.66560360040164	0.0260067864462851	1.11399554104291e-85	0.0302180552372038	5.94748200793383e-64	27054	1650	2303595	30459	28704
90	IE_IT	IE	0.232798308054942	2.38878761133029	1.51807186980213	2.19131798582988	1.64291267328044	1.30899815575887		IT	IE	IRL	IE	en	4867316.0	IT	IT	ITA	it	60421760.0	3534.0	8507.0	836534.0	5906811.0	770861.0	3236664.0	0.1583749647649752	0.0535678537003887	0.1718676165673237	0.0977596647300575	0.0005982923780699	0.0101693415928103	-55554444.0	0.0805556806024849	0	0	1887.7333984375	4664056.75	1737304.1875	1.0	1.0	4941.444	60297.398	IRL	ITA	388698711.3480001	2003576145.498	78.661	33.228	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1	2	15.355396174605678	14.36784515222848	8.505412875160706	11.007044230872143	19.778315080530103	21.418199493556337	4.365147479864629	3.5033928939768253	0.0	7.543132128279879	1.51807186980213	0.125571704563154	0.0008866034148645	0.139215553303713	0.0027129177854743	1127	76	114357	1660	1203
91	GB_LT	GB	0.0036621954796504	1.35903914770544	1.30928250776419	4.56566636740746	1.02173987684075	8.61156896288106	1.09320611621358	LT	GB	GBR	GB	en	66460344.0	LT	LT	LTU	lt	2801543.0	3026.0	190000.0	9063422.0	222894.0	4820072.0	652985.0	0.0725255349265119	0.2330804845758212	0.1363733838031292	0.0795611561200381	0.013575959873303	0.0209633844700158	63658801.0	23.722764205296865	0	0	1729.55432128906	816844.656	1159143.125	0.0	2.0	66834.40400000001	2786.844	GBR	LTU	2829108219.166	54627411.86	42.33	19.602	1.0	1.0	1.0	1.0	4.0	0.0003767897513187	0.0465116279069767	1	2	13.613204216228445	13.96319160477527	11.10997325688246	7.9326650517495665	21.76322738203932	17.81604636344879	3.745496054532832	2.975631601846988	2.0	7.455619036550683	1.30928250776419	0.22524400228754	0.231545195140234	0.25257997421397	0.286013939739533	3347	20	2353583	4753	3367
92	GB_LV	GB	0.0598853956836855		1.82774281897933	1.28239647091325	2.81407311541027	2.68979494032802	3.05600069153776e-05	LV	GB	GBR	GB	en	66460344.0	LV	LV	LVA	lv	1927174.0	2550.0	102000.0	9063422.0	259106.0	4820072.0	397745.0	0.0725255349265119	0.2063876951432512	0.1363733838031292	0.1344486797767093	0.0098415320370813	0.0112540274523243	64533170.0	34.48590734412149	0	0	1680.38879394531	502834.828	894193.5315	0.0	2.0	66834.40400000001	1912.789	GBR	LVA	2829108219.166	34102913.581999995	42.33	17.829	1.0	1.0	1.0	1.0	1.0	0.0003767897513187	0.0333333333333333	1	2	13.128017021397952	13.703677508915549	11.10997325688246	7.556317665395668	21.76322738203932	17.34489338089115	3.745496054532832	2.880826345052633	2.0	7.426780470590124	1.82774281897933	0.216318619848562	0.0053045971527697	0.227714630973964	0.0080871308321728	1771	24	2352801	7121	1795
93	GB_NL	GB	0.0894372559027117	7.20252411416818	1.40944747464863	2.13592463073241	1.36332537661169	1.3277176253669	1.24591596231347	NL	GB	GBR	GB	en	66460344.0	NL	NL	NLD	nl	17231624.0	50194.0	72000.0	9063422.0	2028487.0	4820072.0	1019145.0	0.0725255349265119	0.0591438740771038	0.1363733838031292	0.1177188522683642	0.0247445509880023	0.0079440193781112	49228720.0	3.856882206807669	0	0	360.315032958984	30752227.0	55738310.0	0.0	1.0	66834.40400000001	17332.85	GBR	NLD	2829108219.166	907050863.145	42.33	52.331	1.0	1.0	1.0	6.0	9.0	0.0022607385079125	0.0168539325842696	3	0	17.241472972358626	17.836178260218645	11.10997325688246	9.760358823891288	21.76322738203932	20.625709084946987	3.745496054532832	3.957588929698953	1.0	5.886978740333507	1.40944747464863	0.0185982515593701	4.9731154365199204e-76	0.0216898745783206	2.16130004962241e-56	52646	3485	2269613	39558	56131
94	IE_NL	IE	0.151755464379192		0.901057181758492	1.22728763611001	1.26773069589039	0.789993330250971		NL	IE	IRL	IE	en	4867316.0	NL	NL	NLD	nl	17231624.0	5451.0	5355.0	836534.0	2028487.0	770861.0	1019145.0	0.1583749647649752	0.0591438740771038	0.1718676165673237	0.1177188522683642	0.0026872245175837	0.0064014134512165	-12364308.0	0.2824641484749203	0	0	756.726867675781	10335703.5	5296018.75	1.0	1.0	4941.444	17332.85	IRL	NLD	388698711.3480001	907050863.145	78.661	52.331	1.0	1.0	1.0	2.0	2.0	0.0133333333333333	0.0037453183520599	3	0	16.151114818447553	15.48246591700057	8.505412875160706	9.760358823891288	19.778315080530103	20.625709084946987	4.365147479864629	3.957588929698953	0.0	6.629002379447543	0.901057181758492	0.0926753021876923	0.260925971237977	0.104772618376336	0.320025070493627	1811	144	113463	2712	1955
