	Country Pair	Country	betweenness	domain	hashtag	entertainment	politics	sports	promotion	Other Country	alpha2	alpha3	country	language	total_pop_2018	Other Country_other	alpha2_other	alpha3_other	language_other	total_pop_2018_other	num_migrants_c1_c2	num_migrants_c2_c1	num_migrants_dest_c1	num_migrants_dest_c2	num_migrants_source_c1	num_migrants_source_c2	percent_migrants_source_c1	percent_migrants_source_c2	percent_migrants_dest_c1	percent_migrants_dest_c2	percent_c2_migrants_from_c1	percent_c1_migrants_from_c2	population_difference	population_ratio	contiguous	historically_same_country	distance	tradeflow_country_to_other	tradeflow_other_to_country	timezone	timezone_other	pop	pop_other	iso3_o	iso3_d	gdp_o	gdp_d	gdpcap_o	gdpcap_d	eu_o	eu_d	rta	num_conflicts_c1_to_c2	num_conflicts_c2_to_c1	percent_conflicts_c1_to_c2	percent_conflicts_c2_to_c1	linguistic_closeness	linguistic_distance	log_trade_c1_c2	log_trade_c2_c1	log_pop_o	log_pop_d	log_gdp_o	log_gdp_d	log_gdpcap_o	log_gdpcap_d	time_difference_c2_c1	log_dist	Estimate	Std. Error	P-value	Robust Std. Error	Robust P-value	Treated_Outcome0	Treated_Outcome1	Untreated_Outcome0	Untreated_Outcome1	Treated
20	AZ_FR	FR	-0.055969980805722	9.86033970507732	10.6047050306755	13.0489197420744	10.6374159682308	14.5093790589712	4.31841224490446	AZ	FR	FRA	FR	fr	66965912.0	AZ	AZ	AZE	tr	9939771.0	0.0	4173.0	7969551.0	501195.0	2207397.0	1215260.0	0.0329629946651066	0.1222623740526819	0.1190090713615607	0.0504231938542648	0.0	0.0005236179553904	57026141.0	6.737168492111136	0	0	3817.546875	205937.703	627140.938	1.0	4.0	67059.891	10023.318	FRA	AZE	2715518274.227	48047647.05899999	40.494	4.794	1.0	0.0	0.0	6.0	6.0	0.0042553191489361	0.0410958904109589	0	3	12.23532898941444	13.348926575854684	11.11334139460882	9.21266945754941	21.72224866501587	17.68770372358636	3.7011538149893246	1.5673651360121923	3.0	8.247363315995791	4.31841224490446	0.268515125498947	5.09355658968285e-08	0.255221158723163	9.93447795491544e-09	12373	21	798288	165	12394
21	FR_TR	FR	0.539852652248392	9.91103644926379	10.4695355399892	12.8317473004904	10.3730086979798	14.4390743989634	4.69578921328073	TR	FR	FRA	FR	fr	66965912.0	TR	TR	TUR	tr	82319724.0	28507.0	301950.0	7969551.0	4997549.0	2207397.0	3037921.0	0.0329629946651066	0.0369039259655438	0.1190090713615607	0.0607090106375964	0.0057041961969757	0.0378879562976634	-15353812.0	0.8134856234454819	0	0	2255.81005859375	6725005.25	8234675.75	1.0	3.0	67059.891	83429.61099999999	FRA	TUR	2715518274.227	761425499.358	40.494	9.127	1.0	0.0	1.0	59.0	52.0	0.0418439716312056	0.015063731170336	0	3	15.721343264121018	15.923864546198155	11.11334139460882	11.331758573293856	21.72224866501587	20.45070289144645	3.7011538149893246	2.2112370535347403	2.0	7.721264415187696	4.69578921328073	0.247155106015056	3.9044788801145004e-10	0.245229050407401	2.84446577458724e-10	12882	24	797802	162	12906
22	BY_FR	FR	0.18001434082046	10.3205681069143	2.445050362084	1.43227085255802	3.42819920241697	2.7218100438083	0.959159131336397	BY	FR	FRA	FR	fr	66965912.0	BY	BY	BLR	ru	9483499.0	0.0	3451.0	7969551.0	1088467.0	2207397.0	1646080.0	0.0329629946651066	0.1735730662279818	0.1190090713615607	0.1147748315257902	0.0	0.0004330231401994	57482413.0	7.061308489619707	0	0	1823.708984375	259708.914	103840.762	1.0	3.0	67059.891	9466.856	FRA	BLR	2715518274.227	63080457.023	40.494	6.662999999999999	1.0	0.0	0.0	18.0	7.0	0.0127659574468085	0.0292887029288702	1	2	12.467316721282032	11.550613870123629	11.11334139460882	9.15555213528119	21.72224866501587	17.95992156516603	3.7011538149893246	1.8965698335804	2.0	7.508627609865112	0.959159131336397	0.747152801643127	0.955493517759823	0.611817286399838	0.945662409697238	211	3	805583	5050	214
23	FR_RU	FR	0.680178861557508	16.9511833093357	2.91106862491601	1.04541436573133	4.76367904335983	6.86668362931827	0.572762616514857	RU	FR	FRA	FR	fr	66965912.0	RU	RU	RUS	ru	144477859.0	2568.0	64965.0	7969551.0	11651435.0	2207397.0	10961164.0	0.0329629946651066	0.0758674310089271	0.1190090713615607	0.0806451250083931	0.0002204020363156	0.0081516512034366	-77511947.0	0.4635029371524671	0	0	2494.31640625	7434247.75	7819907.5	1.0	3.0	67059.891	144373.535	FRA	RUS	2715518274.227	1699876578.871	40.494	11.774	1.0	0.0	0.0	106.0	76.0	0.075177304964539	0.0161530286928799	1	2	15.821607955891494	15.872183283807033	11.11334139460882	11.880159213020566	21.72224866501587	21.253821484708908	3.7011538149893246	2.465893710606069	2.0	7.821769985173801	0.572762616514857	0.805779949613708	0.48918367937671	0.605101506249315	0.357062987468616	305	3	805498	5050	308
24	CZ_FR	FR	0.0369439664140288	0.606021279509933	1.11612814408915	1.37616488191798	0.122838391452675	1.39132343820468	1.74038105139957	CZ	FR	FRA	FR	fr	66965912.0	CZ	CZ	CZE	cs	10629928.0	4906.0	9244.0	7969551.0	752735.0	2207397.0	484685.0	0.0329629946651066	0.0455962636811839	0.1190090713615607	0.0708128032475855	0.0065175659428616	0.0011599147806444	56335984.0	6.299752171416401	0	0	884.610534667969	5446836.25	9947714.5	1.0	1.0	67059.891	10669.709	FRA	CZE	2715518274.227	250680504.53	40.494	23.495	1.0	1.0	1.0	6.0	2.0	0.0042553191489361	0.0067114093959731	1	2	15.510545493494249	16.112853384257573	11.11334139460882	9.27516407119662	21.72224866501587	19.33968979596433	3.7011538149893246	3.1567876325547792	0.0	6.785147474325523	1.74038105139957	0.381664632367552	0.146555154246676	0.385979531260646	0.151122192450145	944	7	807670	2227	951
25	DK_FR	FR	-0.0192496741160693	1.15755394848296	1.27479071798586	1.4008571789961	0.922560624646111	1.21919465388548	0.894208822344778	DK	FR	FRA	FR	fr	66965912.0	DK	DK	DNK	da	5793636.0	5739.0	6733.0	7969551.0	557573.0	2207397.0	259282.0	0.0329629946651066	0.0447528978347966	0.1190090713615607	0.0962388731359719	0.0102928226438511	0.0008448405688099	61172276.0	11.558529393286012	0	0	1027.60925292969	3263010.25	4192307.75	1.0	1.0	67059.891	5818.553000000001	FRA	DNK	2715518274.227	350104327.65900004	40.494	60.17	1.0	1.0	1.0	0.0	6.0	0.0	0.0495867768595041	1	2	14.998160716851553	15.248761915933404	11.11334139460882	8.668806884383505	21.72224866501587	19.67374174705672	3.7011538149893246	4.09717388923226	0.0	6.934990269603217	0.894208822344778	0.494809220604509	0.821218665221255	0.505075075694676	0.824792819843224	1597	4	807636	1611	1601
26	EE_FR	FR	-0.0071057697337724	0.69705265066637	1.444738373132	0.837645320291763	0.242997704259869	2.30680883436509	1.34103797283192	EE	FR	FRA	FR	fr	66965912.0	EE	EE	EST	et	1321977.0	1043.0	922.0	7969551.0	134370.0	2207397.0	201868.0	0.0329629946651066	0.1527015976828643	0.1190090713615607	0.1016432207216918	0.0077621492892758	0.0001156903318643	65643935.0	50.65588281793102	0	0	1859.0908203125	424685.8435	382010.7815	1.0	2.0	67059.891	1326.59	FRA	EST	2715518274.227	31471100.656	40.494	23.723000000000003	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	3	12.959104982804908	12.853204111012417	11.11334139460882	7.190367018995804	21.72224866501587	17.26458024319861	3.7011538149893246	3.166445041680228	1.0	7.527842840918908	1.34103797283192	0.0687952582102708	1.99506834532016e-05	0.0683541289405008	1.76279129456712e-05	3804	260	784460	22323	4064
27	ES_FR	FR	0.0604320843206455	2.13653215549829	1.42158660175857	1.36941109680117	1.28559836294184	1.58793885274507	1.10330380780955	ES	FR	FRA	FR	fr	66965912.0	ES	ES	ESP	es	46797754.0	202792.0	315179.0	7969551.0	6105479.0	2207397.0	1453098.0	0.0329629946651066	0.0310505927271637	0.1190090713615607	0.1304652142066476	0.033214756778297	0.0395478992480253	20168158.0	1.430964229608113	1	0	1054.65637207031	42216734.0	49088204.0	1.0	1.0	67059.891	47076.782	FRA	ESP	2715518274.227	1393490524.518	40.494	29.6	1.0	1.0	1.0	15.0	9.0	0.0106382978723404	0.0276073619631901	3	0	17.55832724068928	17.709129319502257	11.11334139460882	10.75953520729641	21.72224866501587	21.05507760509136	3.7011538149893246	3.387774361330014	0.0	6.9609702791765145	1.10330380780955	0.12281214552067	0.423430746727054	0.133543786808973	0.461635400744304	30384	76	779614	843	30460
28	FR_GB	FR	0.0518814020792622	2.3651914308095	1.22591968913809	1.65606863950612	1.37156108951407	0.874581721999563	1.38574945421213	GB	FR	FRA	FR	fr	66965912.0	GB	GB	GBR	en	66460344.0	164000.0	188161.0	7969551.0	9063422.0	2207397.0	4820072.0	0.0329629946651066	0.0725255349265119	0.1190090713615607	0.1363733838031292	0.0180947108056978	0.0236099875639167	505568.0	1.0076070626417462	0	0	342.947479248047	38590598.0	28966670.0	1.0	0.0	67059.891	66834.40400000001	FRA	GBR	2715518274.227	2829108219.166	40.494	42.33	1.0	1.0	1.0	95.0	71.0	0.0673758865248227	0.0267520723436322	1	2	17.468519229636286	17.1816564166423	11.11334139460882	11.10997325688246	21.72224866501587	21.76322738203932	3.7011538149893246	3.745496054532832	-1.0	5.837577313715801	1.38574945421213	0.0206977009781357	5.773171942696409e-56	0.140832734321516	0.0205301764992336	397392	6004	404385	3118	403396
29	FR_IE	FR	0.0299481800494022	2.38014403731696	1.21587673959863	1.66192917447937	1.36655191519066	0.854130739734375	1.40934087676945	IE	FR	FRA	FR	fr	66965912.0	IE	IE	IRL	en	4867316.0	11988.0	9977.0	7969551.0	836534.0	2207397.0	770861.0	0.0329629946651066	0.1583749647649752	0.1190090713615607	0.1718676165673237	0.0143305591882696	0.0012518898492524	62098596.0	13.758283209884052	0	0	778.203125	8468632.25	7108524.25	1.0	1.0	67059.891	4941.444	FRA	IRL	2715518274.227	388698711.3480001	40.494	78.661	1.0	1.0	1.0	4.0	5.0	0.0028368794326241	0.0333333333333333	1	2	15.951879571888544	15.776805220460949	11.11334139460882	8.505412875160706	21.72224866501587	19.778315080530103	3.7011538149893246	4.365147479864629	0.0	6.656987576219594	1.40934087676945	0.0207597268444056	2.35068861204252e-61	0.137294141469252	0.0124482704702501	396559	5999	405171	3121	402558
